from;to;type;endDate
/pt/tutorial/site-editor-visao-geral--299Dbeb9mFczUTyNQ9xPe1);https://help.vtex.com/pt/tutorial/site-editor-visao-geral--299Dbeb9mFczUTyNQ9xPe1;permanent;
/tutorial/como-alterar-o-nome-das-formas-de-pagamento-no-checkout--frequentlyAskedQuestions_428;https://developers.vtex.com/vtex-rest-api/docs/changing-the-names-of-payment-methods-at-the-checkout;permanent;
/faq/como-obter-o-ip-de-um-pedido;https://help.vtex.com/tutorial/como-obter-o-ip-de-um-pedido;permanent;
/tutorial/creating-appkeys-and-apptokens-to-authenticate-integrations--43tQeyQJgAKGEuCqQKAOI2;https://developers.vtex.com/docs/getting-started-authentication;permanent;
https://help.vtex.com/en/tutorial/configure-template-in-the-smartcheckout--frequentlyAskedQuestions_599;https://help.vtex.com/tutorial/configurar-template-no-smartcheckout-update;permanent;
/tutorial/configurar-pagamento-com-oney--3tVdxBpbgu8w7FdNYulqQK;/subcategory/configuracoes-de-pagamentos--3tDGibM2tqMyqIyukqmmMw;permanent;
/v4/docs/performance-de-vendas--6gx46RGRzWO8qgaVck7PRp;/tutorial/sales-performance--3DMube0sEsK9vPcRYGas72;permanent;
/tutorial/vtex-js-como-instalar-e-manipular-no-front-end-dados-do-catalogo-e-checkout;https://developers.vtex.com/vtex-rest-api/docs/vtexjs-1;permanent;
/tutorial/transacting-recurring-order-through-card-tokenization--ONKkNx2M8KQOcCYySOm6S;https://help.vtex.com/subcategory/assinaturas--1rA9wuuskW3PpjvMrhatAM;permanent;
/tracks/vtex-intelligent-search--19wrbB7nEQcmwzDPl1l4Cb/36w9XnpEkoVWl46tAwlyIV;https://help.vtex.com/en/tutorial/intelligent-synonyms--1rR47Kk96UgFYwh8dkDG7i;permanent;
en/announcements/vtex-provides-klarna-pay-now-and-klarna-pay-later-payment-methods-for-the--1YAcV4TEeNlhL49jvdX2w1?&utm_source=autocomplete&_ga=2.100051100.346645988.1732536607-724250621.1718387656;https://help.vtex.com/en/tutorial/list-of-payment-providers-by-country--2im3BEGXxSAcRuxEaIHPvp;permanent;
/tutorial/new-google-shopping-api-integration--tutorials_7034;https://help.vtex.com/pt/tracks/configurar-integracao-com-o-google-shopping--25Sl7iOqq58PGfVfTAo8Xw;permanent;
/faq/como-e-feito-o-rateio-de-frete;https://help.vtex.com/tutorial/como-e-feito-o-rateio-de-frete;permanent;
/tracks/instore-getting-started--6N0QlieWqboSVU2ehgAVAb/4L5SoLxE8O3YkxF7FKymrO;https://help.vtex.com/pt/tracks/instore-usando-o-app--4BYzQIwyOHvnmnCYQgLzdr/2rPSJ8519UCCZo5uEBkqxh;permanent;
/tutorial/configurando-funcoes-nos-templates-do-message-center--tutorials_440;https://developers.vtex.com/vtex-rest-api/docs/how-to-set-up-functions-in-the-message-center-templates;permanent;
/faq/como-incluir-uma-colecao-de-produtos-na-vitrine-da-loja;https://help.vtex.com/tutorial/como-incluir-uma-colecao-de-produtos-na-vitrine-da-loja;permanent;
/v4/docs/shipping-overview--1hw1otLpTkIjQh4WiBTFYv;/tutorial/visao-geral-envio--6Qc1DsKIht2l7elwJCLddX;permanent;
/faq/posso-ordenar-os-produtos-de-acordo-com-o-criterio-da-loja;https://help.vtex.com/tutorial/posso-ordenar-os-produtos-de-acordo-com-o-criterio-da-loja;permanent;
/tutorial/como-solicitar-uma-antecipacao-dos-recebiveis--O82Cw3Tirmr7cxqRhy90s;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/tutorial/setting-up-payments-with-pagoefectivo--1GGyNqZSYE2a8ga4UemYyw;https://help.vtex.com/en/tutorial/setting-up-payments-with-pagoefectivov2--63Raoh7hlWoWbMJOAacfMV;permanent;
/tutorial/como-usar-o-controle-de-titulo-de-pagina--6bOB5ZtqesCKCEkYUUsIC8;https://developers.vtex.com/vtex-developer-docs/docs/shelf-template-controls;permanent;
/tutorial/interpretando-os-dados-da-barra-de-pedidos-do-oms;https://help.vtex.com/pt/tutorial/todos-os-pedidos--2QTduKHAJMFIZ3BAsi6Pi;permanent;
/tutorial/criar-autenticacao-oauth2--21LbTSTgag4MsuisQsyIm6;https://developers.vtex.com/vtex-rest-api/docs/login-integration-guide-webstore-oauth2;permanent;
/faq/dicionario-de-campos-da-exportacao-de-clientes;https://help.vtex.com/tutorial/dicionario-de-campos-da-exportacao-de-clientes;permanent;
/tutorial/configurar-merchant-id-en-apple-pay;https://developers.vtex.com/vtex-rest-api/docs/setting-up-merchant-id-in-apple-pay;permanent;
/tutorial/setting-up-mercadopagov1-sub-acquirer--6wTlR3UTJe6YMAsEuquO26;https://help.vtex.com/en/tutorial/setting-up-mercadopagov2-sub-acquirer--1y6k8lCSzJYfPs2yObNFo4;permanent;
/faq/por-que-o-preco-nao-foi-enviado-para-o-marketplace--frequentlyAskedQuestions_723;https://help.vtex.com/pt/tutorial/precos-dos-produtos-nao-foram-enviados-ao-marketplace--7LMjXNoYJXsgPyKFkk6I25;permanent;
v4/docs/cms-descripcion-general--5E1domEld9BhQYVMdm9b6A;https://help.vtex.com/es/tutorial/cms-visao-geral--2X1xWJi9WmtNylxmggn3ts;permanent;
/faq/configurar-template-no-smartcheckout;https://help.vtex.com/tutorial/configurar-template-no-smartcheckout;permanent;
/pt/tutorial/integrando-com-mercado-livre;https://help.vtex.com/tracks/configurar-integracao-do-mercado-livre--2YfvI3Jxe0CGIKoWIGQEIq;permanent;
/tutorial/configurar-pagamentos-com-alignet--4qfl6jgDyMGA0IuM0siEii;https://help.vtex.com/pt/tutorial/configurar-pagamento-com-alignetv2--1rZU7cexTYdzB4SHWjr3eJ;permanent;
v4/docs/vinculos-de-sku--377K8fkQFwdHzQPNREpkJT;tutorial/vinculos-de-sku--1SmrVgNwjJX17hdqwLa0TX;permanent;
/faq/como-puedo-cambiar-el-orden-de-los-productos-en-la-tienda;https://developers.vtex.com/vtex-developer-docs/docs/can-i-order-my-product-as-i-want;permanent;
/tutorial/como-criar-multiloja-multidominio--tutorials_510;https://help.vtex.com/pt/tutorial/gerenciando-uma-multiloja--4S0lFVBPylRS5KpVgdyDhJ;permanent;
/faq/como-criar-um-cluster-de-clientes;https://help.vtex.com/tutorial/como-criar-um-cluster-de-clientes;permanent;
/tutorial/identificar-se-utms-de-marketing-estao-sendo-passadas-para-o-checkout--6kjHHfOWIgeI26qcQSU4Wg;https://developers.vtex.com/vtex-rest-api/docs/identifying-whether-marketing-utms-are-being-sent-to-checkout;permanent;
/faq/como-alterar-um-cookie;https://help.vtex.com/tutorial/como-alterar-um-cookie;permanent;
/tutorial/integration-guide-for-marketplaces-marketplace-non-vtex-with-payment--4MyIxyg3p6UICk8O6w6O2W;https://help.vtex.com/tutorial/integration-guide-for-marketplaces--3yYUDMTpNSYueYSOuOyui8;permanent;
/tutorial/how-to-pay-boletos--4gHMx8Ei9CWjDfoOrAhzMC;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/tutorial/how-to-set-up-the-connector-to-accept-payments-with-adyen-at-vtex--tutorials_2337;https://help.vtex.com/en/tutorial/configuring-payment-with-adyenv3--7xAz67E2Eg63LWCQNjVdwv;permanent;
/tutorial/setting-up-triggers--54eVOFGhS0EWyAUieoqKWo;https://developers.vtex.com/vtex-rest-api/docs/setting-up-triggers-in-master-data-v2;permanent;
v4/docs/site-editor--1mD5Ga8QV9j1jTs8cFhcLI;/tutorial/site-editor-visao-geral--299Dbeb9mFczUTyNQ9xPe1;permanent;
/tutorial/ver-detalhes-de-entrega-de-um-pedido;https://help.vtex.com/pt/tutorial/pagina-de-detalhes-do-pedido--2Y75n54Cc9VizrlG1N6ZNl;permanent;
/faq/o-que-preciso-fazer-para-mudar-o-dominio-da-minha-loja;https://help.vtex.com/tutorial/o-que-preciso-fazer-para-mudar-o-dominio-da-minha-loja;permanent;
/v4/docs/configuracion-de-busqueda--3vB1ISndZI2dEEa63TeJHy;https://help.vtex.com/es/tracks/vtex-intelligent-search--19wrbB7nEQcmwzDPl1l4Cb/5t75L6lYNwix93l41s1Yrx;permanent;
/faq/como-localizar-urls-indexadas-pelo-google-que-estao-inativas-ou-com-erros;https://help.vtex.com/tutorial/como-localizar-urls-indexadas-pelo-google-que-estao-inativas-ou-com-erros;permanent;
/tutorial/como-montar-a-planilha-de-frete;https://help.vtex.com/tutorial/como-montar-a-planilha-de-frete--tutorials_127;permanent;
/tutorial/setting-up-payments-with-pagarmev3--5PMavdamrVijwIrHas9ndE;https://help.vtex.com/en/tutorial/setting-up-mundipagg-fraud-prevention-gateway--yFbysX42GW2wawu82q6QA;permanent;
/tutorial/configurar-campos-para-emissao-de-nota-fiscal-no-instore--3DlxJlZI1Wqk2So6MGwWII;https://developers.vtex.com/vtex-rest-api/docs/setting-up-fields-for-issuing-invoices-with-instore;permanent;
/faq/como-identificar-erros-de-layout-ocasionados-por-arquivos-javascript;https://help.vtex.com/tutorial/como-identificar-erros-de-layout-ocasionados-por-arquivos-javascript;permanent;
/business-guides/ofereca-os-produtos-das-suas-lojas-fisicas-em-marketplaces-externos--6s64bV8Dqb5QN6sqIfPzcA;https://help.vtex.com/pt/tutorial/multilevel-omnichannel-inventory--7M1xyCZWUyCB7PcjNtOyw4;permanent;
https://docs.suiteshare.com/article/109-meta-tags;https://help.vtex.com/pt/tutorial/meta-tags-suiteshare--5tQGiPLGMIE8NT7IwneBiC;permanent;
https://help.vtex.com/pt/tracks/mapear-categorias-e-atributos-dos-produtos-para-o-mercado-livre-mapper--5XNeiye4rS4oao2MueSUeA;pt/tracks/configurar-integracao-do-mercado-livre--2YfvI3Jxe0CGIKoWIGQEIq/5XNeiye4rS4oao2MueSUeA;permanent;
/tutorial/configurar-pagamentos-com-apple-pay--5L3NWMgvdKswWQa6eIc008;/tracks/carteira-digital-e-wallet--6X8YyZBoVJpz5R8oXciTyu/STKWiXJSR9ImPt5EEC2aL;permanent;
/tutorial/integracao-com-a-shopee--5OV9idUY6fHu3P8grnCnqj;/tracks/integracao-shopee--4CaZCzU9ZO1CByH0haZ9hA/16mHy8MU2k9bh65m5yLIsd;permanent;
/tutorial/configurar-o-gateway-tnspay--6jIUr6Va00QyEuMEGAmQA6;https://help.vtex.com/pt/tutorial/configurar-pagamento-com-evopayments--7CxSgoftps0DHsfR8otQMf;permanent;
/faq/como-realizo-a-exportacao-da-base-de-newsletter-pelo-master-data;https://help.vtex.com/tutorial/como-realizo-a-exportacao-da-base-de-newsletter-pelo-master-data;permanent;
https://help.vtex.com/tutorial/anuncios-enviados-oportunidades-de-buybox--1hO9eI1th47EGxQoTzGewC;https://help.vtex.com/tracks/configurar-integracao-do-mercado-livre--2YfvI3Jxe0CGIKoWIGQEIq/43uD4LPU5PLUWe11IaWwyR;permanent;
/faq/como-configurar-controle-de-avaliacao-e-resenha;https://help.vtex.com/tutorial/como-configurar-controle-de-avaliacao-e-resenha;permanent;
/faq/registered-ticket-flow;https://help.vtex.com/tutorial/registered-ticket-flow--1WlPkeueWQiykUwW8mcM4S;permanent;
/faq/o-que-sao-pedidos-com-origem-marketplace-e-origem-fulfillment;https://help.vtex.com/pt/tutorial/lista-de-pedidos-beta--2QTduKHAJMFIZ3BAsi6Pi;permanent;
/faq/como-gerenciar-estoque-do-kit;https://help.vtex.com/tutorial/como-gerenciar-estoque-do-kit;permanent;
/tutorial/configurar-pagos-con-pagoefectivo--1GGyNqZSYE2a8ga4UemYyw;https://help.vtex.com/es/tutorial/configurar-pago-con-pagoefectivov2--63Raoh7hlWoWbMJOAacfMV;permanent;
/en/tutorial/setting-up-payments-with-boletoflex--3ikLbJGXMI6bkAm6YiglOx;https://help.vtex.com/en/tutorial/setting-up-payments-with-geru--2XmYp4Uh1Yulv3a9puRgwm;permanent;
/faq/como-configurar-xml-do-google-shopping;https://help.vtex.com/tutorial/como-configurar-xml-do-google-shopping;permanent;
/tutorial/manage-the-sales-comissions-report--6NgHeDt8Xo9JtMoifx7DC5;https://help.vtex.com/tutorial/sales-performance--3DMube0sEsK9vPcRYGas72;permanent;
/subcategory/operaciones-financieras-vtex-payment--6J5IKNejpAxT1Ie23PDtU4;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/faq/como-e-feita-a-aprovacao-de-pagamento-do-boleto;https://help.vtex.com/tutorial/como-e-feita-a-aprovacao-de-pagamento-do-boleto;permanent;
/faq/criar-autenticacao-oauth2;https://developers.vtex.com/vtex-rest-api/docs/login-integration-guide-webstore-oauth2;permanent;
/faq/como-modificar-a-ordem-de-meios-de-pagamentos-no-checkout;https://help.vtex.com/tutorial/como-modificar-a-ordem-de-meios-de-pagamentos-no-checkout;permanent;
/faq/o-que-significa-promover-um-workspace--3wlwt7dbO0yYyy0wqIOQ2e;https://help.vtex.com/tutorial/promover-um-workspace-para-master--EZrGbVVY1ECcEC0YE0aA8;permanent;
/tracks/instore-primeiros-passos-e-configuracoes--zav76TFEZlAjnyBVL5tRc/12GPLA7JdjXEZFLV3HokZU;https://help.vtex.com/pt/tracks/instore-usando-o-app--4BYzQIwyOHvnmnCYQgLzdr/5UeqJA3sHp5goJacvHwPoS;permanent;
/faq/como-realizar-a-exportacao-da-minha-base-de-clientes;https://help.vtex.com/tutorial/como-realizar-a-exportacao-da-minha-base-de-clientes;permanent;
/tutorial/configurar-gateway-mundipagg-fraud-prevention--yFbysX42GW2wawu82q6QA;https://help.vtex.com/es/tutorial/configurar-pago-con-pagarmev3--5PMavdamrVijwIrHas9ndE;permanent;
/faq/qual-o-limite-maximo-de-promocoes;https://help.vtex.com/tutorial/qual-o-limite-maximo-de-promocoes;permanent;
/tutorial/how-to-place-a-regular-order-using-vtex-apis--5NEGP7hofS4eMMSWgeAY82;https://developers.vtex.com/vtex-rest-api/docs/using-apis-to-place-a-regular-order;permanent;
/tutorial/comenzando-a-trabajar-en-el-master-data-con-json-schema--6uLbweaMBGqOm44cESMkEQ;https://developers.vtex.com/vtex-rest-api/docs/starting-to-work-on-master-data-with-json-schema;permanent;
/tutorial/the-price-in-the-search-result-is-different-from-the-product-page--1108Xha3zw6ZvVUINfY7HR;https://developers.vtex.com/docs/troubleshooting/the-price-in-the-shelf-or-in-the-search-results-is-different-from-the-product-page;permanent;
/faq/como-alterar-banner;https://help.vtex.com/tutorial/como-alterar-banner;permanent;
/tutorial/configure-el-conector-para-aceptar-pagos-con-adyen-en-vtex--tutorials_2337;https://help.vtex.com/es/tutorial/configurar-pagos-con-adyenv3--7xAz67E2Eg63LWCQNjVdwv;permanent;
/faq/por-que-as-utms-nao-estao-sendo-aplicadas-ao-carrinho--41306rOW7e8GQwSEIawgU8;https://developers.vtex.com/vtex-rest-api/docs/why-are-the-utms-not-being-applied-to-the-cart;permanent;
/tutorial/creating-a-subscription-plan-beta--1qGRoFczm98Wgt81f9mUqC;https://help.vtex.com/en/tutorial/creating-a-subscription-plan--1qGRoFczm98Wgt81f9mUqC;permanent;
/tutorial/how-to-deprecate-and-undeprecate-your-app--6HeHBEZeq9yFu6WqpOeLjG;https://developers.vtex.com/docs/guides/vtex-io-documentation-deprecating-an-app;permanent;
/tutorial/vtex-session-sessions-system-overview--6C4Edou6bYqqEAOCAg2MQQ;https://developers.vtex.com/vtex-rest-api/docs/sessions-system-overview;permanent;
/faq/como-saber-se-um-pedido-foi-realizado-com-sucesso;https://help.vtex.com/tutorial/como-saber-se-um-pedido-foi-realizado-com-sucesso;permanent;
/tutorial/recursos-do-license-manager-vtex-id--4FkI0uxAiqiUKcjWzQmXVa;https://help.vtex.com/pt/tutorial/recursos-do-license-manager--3q6ztrC8YynQf6rdc6euk3#;permanent;
/tutorial/configurar-el-subadquirente-mercadopagov1--6wTlR3UTJe6YMAsEuquO26;https://help.vtex.com/es/tutorial/configurar-el-subadquirente-mercadopagov2--1y6k8lCSzJYfPs2yObNFo4;permanent;
/en/tutorial/list-of-gateway-affiliations-and-anti-fraud-solutions--6K29SohDiEz6WDmZj6iiFI;https://help.vtex.com/en/tutorial/list-of-payment-providers-by-country--2im3BEGXxSAcRuxEaIHPvp;permanent;
/tutorial/setting-up-the-tnspay-gateway--6jIUr6Va00QyEuMEGAmQA6;https://help.vtex.com/en/tutorial/setting-up-payments-with-evopayments--7CxSgoftps0DHsfR8otQMf;permanent;
/faq/como-e-calculado-o-frete-do-kit;https://help.vtex.com/tutorial/como-e-calculado-o-frete-do-kit;permanent;
/tutorial/activar-nueva-cdn-de-vtex--400JfRm4VGgsKgqgOw4WWA;https://help.vtex.com/es/tracks/como-realizar-el-go-live-de-tu-tienda--4Ns5FxIiksmjsdX2yOTduM/7wFsbWgN4rnZsbjhv8IItX;permanent;
/pt/announcement/autenticacao-web-service-sera-so-por-appkey-e-apptoken;https://help.vtex.com/pt/announcements/autenticacao-web-service-sera-so-por-appkey-e-apptoken--6bi5pmHVE4cIqeEOIiakoW;permanent;
/tutorial/criar-appkey-e-apptoken-para-autenticar-integracoes--43tQeyQJgAKGEuCqQKAOI2;https://developers.vtex.com/docs/getting-started-authentication;permanent;
/faq/tabela-de-status-de-pedidos-omsmeus-pedidospci-gatewayapi-restwebservice;https://help.vtex.com/tutorial/tabela-de-status-de-pedidos-omsmeus-pedidospci-gatewayapi-restwebservice;permanent;
/tutorial/que-pagamentos-customizados-estao-disponiveis-na-america-latina--6plXudxQJiwaE0key20Yoe;https://help.vtex.com/pt/tutorial/lista-de-provedores-de-pagamento-por-pais--2im3BEGXxSAcRuxEaIHPvp;permanent;
/tutorial/what-to-do-when-a-customer-opens-dispute--JIKPGpj4B0E7XRF9YOJ09;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/tutorial/understanding-the-task-list-vtex-do--tutorials_203;https://help.vtex.com/en/tutorial/vtex-do-interface--7KMbRL4OslN8DTX9oiuCiu;permanent;
/faq/como-identificar-as-promocoes-no-carrinho;https://help.vtex.com/tutorial/como-identificar-as-promocoes-no-carrinho;permanent;
/pt/v4/docs/marketplace-network--2LohpxsALqDwNnnZgk7nwr;https://help.vtex.com/pt/tutorial/encontre-marketplaces-e-sellers-no-ecossistema-vtex--2bzC7tXlVgLEEjxo4ixcAM;permanent;
/tutorial/transacionar-pedido-recorrente-por-tokenizacao-do-cartao--ONKkNx2M8KQOcCYySOm6S;https://help.vtex.com/subcategory/assinaturas--1rA9wuuskW3PpjvMrhatAM;permanent;
/tutorial/list-of-controls-for-templates;https://developers.vtex.com/vtex-developer-docs/docs/list-of-controls-for-templates;permanent;
https://help.vtex.com/en/tutorial/how-to-schedule-prices-for-a-range-of-hours--682fvZR864UEGe4ugymYQS;https://developers.vtex.com/vtex-rest-api/docs/scheduling-prices-for-a-range-of-hours;permanent;
/faq/como-funciona-estorno-quando-ha-devolucao-do-item;https://help.vtex.com/tutorial/como-funciona-estorno-quando-ha-devolucao-do-item;permanent;
https://help.vtex.com/en/tutorial/posso-ordenar-os-produtos-de-acordo-com-o-criterio-da-loja--qfWKX2ZekoEoayiyo0uuA;https://developers.vtex.com/vtex-developer-docs/docs/choosing-the-order-of-my-products;permanent;
/tracks/configurar-integracao-da-via-varejo--3E9XylGaJ2wqwISGyw4GuY/6MeJhODLMCnYwUCe18QjzP;/tracks/integracao-com-a-casas-bahia-marketplace--3E9XylGaJ2wqwISGyw4GuY/6MeJhODLMCnYwUCe18QjzP;permanent;
/faq/como-identificar-qual-arquivo-javascript-esta-sendo-aplicado-em-uma-pagina;https://help.vtex.com/tutorial/como-identificar-qual-arquivo-javascript-esta-sendo-aplicado-em-uma-pagina;permanent;
/tutorial/o-que-e-um-grupo--4qSPdPkQ9iWcecGCoIYIYe;https://help.vtex.com/pt/tutorial/criando-grupo-de-especificacoes-em-uma-categoria--tutorials_246;permanent;
https://docs.suiteshare.com/article/88-como-distribuir-o-atendimento-no-whatsapp-para-mais-de-um-numero;https://help.vtex.com/pt/tracks/suiteshare--khP0p8mjIYRIpvM7Cb4Zr/4Xgqw105OM7zRdKmdY6avV;permanent;
/tracks/faturas-parciais--q9GPspTb9cHlMeAZfdEUe;https://help.vtex.com/pt/tracks/orders--2xkTisx4SXOWXQel8Jg8sa/q9GPspTb9cHlMeAZfdEUe;permanent;
/faq/para-que-serve-o-campo-na-tabela-de-frete-minimum-value-insurance;https://help.vtex.com/tutorial/para-que-serve-o-campo-na-tabela-de-frete-minimum-value-insurance;permanent;
/tutorial/search-parameters;https://developers.vtex.com/docs/guides/how-search-parameters-work;permanent;
/tutorial/configurar-hook-do-feed-v3--6JkYQpIlU8ptysUiGIp4Px;https://developers.vtex.com/vtex-rest-api/docs/orders-feed#hook;permanent;
/faq/integracao-com-o-google-tag-manager;https://help.vtex.com/tutorial/integracao-com-o-google-tag-manager;permanent;
/o-que-e-um-estoque--23kq5gUdY0QOymOu8QSGcA;https://help.vtex.com/tutorial/gerenciar-estoque--tutorials_137;permanent;
/faq/quais-transportadoras-disponibilizam-o-rastreio-de-frete;https://help.vtex.com/tutorial/quais-transportadoras-disponibilizam-o-rastreio-de-frete;permanent;
/tutorial/setting-up-triggers;https://developers.vtex.com/vtex-rest-api/docs/setting-up-triggers-in-master-data-v2;permanent;
/faq/como-configurar-o-device-fingerprint-para-a-stelo;https://help.vtex.com/tutorial/como-configurar-o-device-fingerprint-para-a-stelo;permanent;
/tracks/instore-getting-started;https://help.vtex.com/en/tracks/instore-getting-started-and-setting-up--zav76TFEZlAjnyBVL5tRc;permanent;
/pt/faq/suporte-vtex-emea;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/pt/faq/suporte-vtex-emea--5ePu2qkCfmE0IEKDFKg53F;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/faq/suporte-vtex-emea;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/faq/suporte-vtex-emea--5ePu2qkCfmE0IEKDFKg53F;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/en/faq/vtex-support-emea;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/en/faq/vtex-support-emea--5ePu2qkCfmE0IEKDFKg53F;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/faq/vtex-support-emea;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/faq/vtex-support-emea--5ePu2qkCfmE0IEKDFKg53F;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/es/faq/soporte-vtex-emea;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/es/faq/soporte-vtex-emea--5ePu2qkCfmE0IEKDFKg53F;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/faq/soporte-vtex-emea;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/faq/soporte-vtex-emea--5ePu2qkCfmE0IEKDFKg53F;https://help.vtex.com/pt/tutorial/suporte-vtex-emea--36iE7FTX0AIkfPKLeqr1vN;permanent;
/topic/master-data;https://help.vtex.com/tutorial/what-is-master-data--4otjBnR27u4WUIciQsmkAw;permanent;
/faq/como-configurar-a-retirada-na-loja-pickup-store;https://help.vtex.com/tutorial/como-configurar-a-retirada-na-loja-pickup-store;permanent;
/faq/como-vender-para-outros-paises;https://help.vtex.com/tutorial/como-vender-para-outros-paises;permanent;
/faq/como-verificar-detalhes-de-erros-nos-pedidos;https://help.vtex.com/tutorial/como-verificar-detalhes-de-erros-nos-pedidos;permanent;
/tutorial/guia-de-integracao-para-marketplaces-marketplace-nao-vtex-com-pagamento--4MyIxyg3p6UICk8O6w6O2W;https://developers.vtex.com/vtex-rest-api/docs/external-marketplace-integration-guide;permanent;
/tutorial/setting-up-fields-for-issuing-invoices-with-instore--3DlxJlZI1Wqk2So6MGwWII;https://developers.vtex.com/vtex-rest-api/docs/setting-up-fields-for-issuing-invoices-with-instore;permanent;
https://help.vtex.com/pt/tutorial/gerenciamento-de-anuncios--7MRb9S78aBdZjFGpbuffpE;https://help.vtex.com/pt/tracks/configurar-integracao-do-mercado-livre--2YfvI3Jxe0CGIKoWIGQEIq/43uD4LPU5PLUWe11IaWwyR;permanent;
/faq/como-achar-nsu-e-tid-do-pedido;https://help.vtex.com/tutorial/como-achar-nsu-e-tid-do-pedido;permanent;
/tutorial/license-manager-resources-vtex-id--4FkI0uxAiqiUKcjWzQmXVa;https://help.vtex.com/en/tutorial/license-manager-resources--3q6ztrC8YynQf6rdc6euk3#;permanent;
/tutorial/encontre-marketplaces-e-sellers-no-ecossistema-vtex--2bzC7tXlVgLEEjxo4ixcAM;/tutorial/marketplaces-e-integracoes--5AcBO1t29nhq7rBHas9b6V;permanent;
/faq/como-crio-um-campo-no-master-data;https://help.vtex.com/tutorial/como-crio-um-campo-no-master-data;permanent;
/faq/qual-a-diferenca-entre-desvincular-e-excluir-um-sku-seller;https://help.vtex.com/tutorial/qual-a-diferenca-entre-desvincular-e-excluir-um-sku-seller;permanent;
/tutorial/vtex-session-sessions-system-overview;https://developers.vtex.com/vtex-rest-api/docs/sessions-system-overview;permanent;
/tutorial/change-item-limit-of-same-sku-in-cart--2siAu5R5reEuYyoEyOCy0U;https://help.vtex.com/es/tutorial/como-configurar-valor-minimo-de-pedido-e-quantidade-maxima-de-itens-por-sku--7JqipPUBxtKz0m4OlAyKs9#definir-una-cantidad-maxima-de-items-del-mismo-sku-por-carrito;permanent;
/tutorial/integrar-com-a-amazon;https://help.vtex.com/tracks/configurar-integracao-com-a-amazon;permanent;
/faq/qual-a-diferenca-entre-politica-comercial-afiliado-e-seller;https://help.vtex.com/tutorial/qual-a-diferenca-entre-politica-comercial-afiliado-e-seller;permanent;
/tracks/instore-integracao--6NTqymtXmL9cNy8w1ouAod;https://developers.vtex.com/vtex-rest-api/docs/integrating-instore-to-a-new-payment-acquirer;permanent;
/pt/topic/vtex-io;https://help.vtex.com/tracks/vtex-io-getting-started--2qYWraccosS2ayg2kusaUo;permanent;
/faq/como-desabilitar-um-e-mail-transacional;https://help.vtex.com/tutorial/como-desabilitar-um-e-mail-transacional;permanent;
/tutorial/how-to-request-receivables-anticipation--O82Cw3Tirmr7cxqRhy90s;https://help.vtex.com/pt/announcements/descontinuacao-do-vtex-payment--6BkEnyzVDHfoKwPnGdqBRs;permanent;
/tutorial/returning-order-items;https://help.vtex.com/en/tutorial/how-to-return-items-from-an-order--2bSNWwD0g8fcUmuupLao9i;permanent;
/faq/como-omitir-uma-condicao-de-pagamento;https://help.vtex.com/tutorial/como-omitir-uma-condicao-de-pagamento;permanent;
/en/tutorial/site-editor-visao-geral--299Dbeb9mFczUTyNQ9xPe1);https://help.vtex.com/en/tutorial/site-editor-overview--299Dbeb9mFczUTyNQ9xPe1;permanent;
https://help.vtex.com/es/tutorial/agendar-precios-para-un-rango-de-horas--682fvZR864UEGe4ugymYQS;https://developers.vtex.com/vtex-rest-api/docs/scheduling-prices-for-a-range-of-hours;permanent;
/faq/creating-an-oauth2-authentication;https://developers.vtex.com/vtex-rest-api/docs/login-integration-guide-webstore-oauth2;permanent;
/faq/como-o-erp-diferencia-um-pedido-normal-do-pedido-recorrente;https://help.vtex.com/tutorial/como-o-erp-diferencia-um-pedido-normal-do-pedido-recorrente;permanent;
